id,incident_number,lat,lng,zip_code
4141,180318345,37.77703244359459,-122.40367144217677,94107
4142,186096480,37.78475365775609,-122.42119522181522,94109
4143,186097024,37.787023270948104,-122.4030305432889,94103
4144,186099519,37.80541291668366,-122.4035919339672,94111
4145,186100263,37.772540539159316,-122.46620466789287,94118
4146,186104469,37.775420706711,-122.40340479147905,94103
4147,180318022,37.808419917270975,-122.41416651509333,94133
4148,180318022,37.808419917270975,-122.41416651509333,94133
4149,180318022,37.808419917270975,-122.41416651509333,94133
4150,180317773,37.76975068631012,-122.40439435464705,94103
4151,180317892,37.78305001407373,-122.42002595593856,94109
4152,186106948,37.76196742181023,-122.41718044863461,94110
4153,180317808,37.74277155928575,-122.43626687050518,94131
4154,180317808,37.74277155928575,-122.43626687050518,94131
4155,180317723,37.78885654213825,-122.41950819752148,94109
4156,180317723,37.78885654213825,-122.41950819752148,94109
4157,180317723,37.78885654213825,-122.41950819752148,94109
4158,180317739,37.779944405204645,-122.41431785788087,94102
4159,180317739,37.779944405204645,-122.41431785788087,94102
4160,180317648,37.766598778147824,-122.42105785483939,94103
4161,180317648,37.766598778147824,-122.42105785483939,94103
4162,180318260,37.792972282423506,-122.40936525760065,94108
4163,180317660,37.73106502529833,-122.4748552459684,94132
4164,186096236,37.77802112575825,-122.42152288487192,94102
4165,180317654,37.79548648773434,-122.42174558537761,94109
4166,180317698,37.735650639894786,-122.44830707919341,94127
4167,180317682,37.76125771134144,-122.4283553666517,94114
4168,180317701,37.78568433894721,-122.4213958191147,94109
4169,180317701,37.78568433894721,-122.4213958191147,94109
4170,180317864,37.793328503584576,-122.40697613261959,94108
4171,180317927,37.76779238767547,-122.42786754438902,94103
4172,180318050,37.76050007259955,-122.4148451392064,94110
4173,180318066,37.76505012146682,-122.41967178029562,94110
4174,180318066,37.76505012146682,-122.41967178029562,94110
4175,180318066,37.76505012146682,-122.41967178029562,94110
4176,180318066,37.76505012146682,-122.41967178029562,94110
4177,180318066,37.76505012146682,-122.41967178029562,94110
4178,180318066,37.76505012146682,-122.41967178029562,94110
4179,180318066,37.76505012146682,-122.41967178029562,94110
4180,180318088,37.80634188918135,-122.41543547309443,94133
4181,186102548,37.77622099084054,-122.41160976064262,94103
4182,186102576,37.783310406701474,-122.3883798739193,94107
4183,180317604,37.784668065393824,-122.39781658953223,94105
4184,180317604,37.784668065393824,-122.39781658953223,94105
4185,180317632,37.72355345849482,-122.43469148551864,94112
4186,180317579,37.765851097743536,-122.41967661614986,94103
4187,180317585,37.71286663246867,-122.44578836041306,94112
4188,180317767,37.77279707772582,-122.49931873367512,94121
4189,180317541,37.7816031438671,-122.4163519873519,94102
4190,180317541,37.7816031438671,-122.4163519873519,94102
4191,180317541,37.7816031438671,-122.4163519873519,94102
4192,180318038,37.78020390586858,-122.4122724554062,94103
4193,180318527,37.764046176141214,-122.42855113155575,94114
4194,180331234,37.765377394513216,-122.43687769895364,94114
4195,186099230,37.76422056037451,-122.41965834371042,94110
4196,180317591,37.74904130936335,-122.41813729050082,94110
4197,180317751,37.761790289814876,-122.42013077113016,94110
4198,186096963,37.802874570337906,-122.41221642267699,94133
4199,180318044,37.780903969675826,-122.41197948749405,94103
4200,180318044,37.780903969675826,-122.41197948749405,94103
4201,180317563,37.77629723896129,-122.43136163642411,94117
4202,180317369,37.763038601870086,-122.42059081865351,94110
4203,180317369,37.763038601870086,-122.42059081865351,94110
4204,180317347,37.71466139083721,-122.44256526360029,94112
4205,180317347,37.71466139083721,-122.44256526360029,94112
4206,186102833,37.78397571735637,-122.3925455224339,94107
4207,180317325,37.76329419524616,-122.43403618213961,94114
4208,180317422,37.80112441900245,-122.4413724647229,94123
4209,180318226,37.76437255769694,-122.43088258185499,94114
4210,180318709,37.72882325141187,-122.46272417718227,94127
4211,180319456,37.762085969337896,-122.42843568851092,94114
4212,186098878,37.750943003006846,-122.42565799096069,94114
4213,180317284,37.7828276498838,-122.40970842372067,94102
4214,180317319,37.768197697724524,-122.42121339889022,94103
4215,180317319,37.768197697724524,-122.42121339889022,94103
4216,180317416,37.80427188789098,-122.44827840533021,94123
4217,180343483,37.75581311974811,-122.469028730976,94122
4218,180317256,37.77981372039326,-122.40386041901898,94107
4219,180317331,37.79877566527357,-122.40720895140198,94133
4220,180317165,37.73355061312082,-122.43414578907333,94131
4221,180317212,37.762602859750345,-122.47722970811635,94122
4222,180317290,37.792424980988095,-122.42780785120327,94109
4223,180318204,37.780033299100644,-122.46427987944624,94118
4224,186096327,37.769283672281794,-122.44510802653413,94117
4225,186099092,37.762344486561986,-122.42387853471192,94110
4226,186104287,37.774286851879964,-122.48753550650103,94121
4227,180317115,37.76667375518354,-122.4198279299609,94103
4228,180317115,37.76667375518354,-122.4198279299609,94103
4229,180317115,37.76667375518354,-122.4198279299609,94103
4230,180317171,37.72324378029265,-122.39921536239221,94124
4231,180317171,37.72324378029265,-122.39921536239221,94124
4232,180317137,37.72833108125767,-122.44771239562431,94112
4233,180317137,37.72833108125767,-122.44771239562431,94112
4234,180317137,37.72833108125767,-122.44771239562431,94112
4235,180317795,37.78798955309521,-122.40515480488439,94108
4236,180317472,37.763167199468356,-122.42396212427703,94110
4237,180324988,37.790538993725,-122.40391568157096,94104
4238,186099161,37.76176771829544,-122.43501209378907,94114
4239,186102510,37.76988426250923,-122.4020758320596,94107
4240,180317121,37.78464803083874,-122.39989943698185,94103
4241,180317024,37.78959527743222,-122.41704429261387,94109
4242,180316963,37.78252050599806,-122.42329022516846,94109
4243,180317400,37.78768907048748,-122.43614098372902,94115
4244,180318458,37.73015504999167,-122.39851021161279,94124
4245,186098834,37.758349142263434,-122.42465477709307,94110
4246,186099224,37.75615594702346,-122.41986406817745,94110
4247,180317303,37.72095977252582,-122.45505367321458,94112
4248,180317303,37.72095977252582,-122.45505367321458,94112
4249,180317303,37.72095977252582,-122.45505367321458,94112
4250,180317278,37.80150566034537,-122.41777148468992,94133
4251,180318646,37.765434622911606,-122.41423319492588,94103
4252,180316991,37.781506366642944,-122.4079328682033,94103
4253,180316991,37.781506366642944,-122.4079328682033,94103
4254,180316991,37.781506366642944,-122.4079328682033,94103
4255,186096731,37.80175868680079,-122.42126135847985,94109
4256,180317002,37.77689582101829,-122.40920248785393,94103
4257,180317002,37.77689582101829,-122.40920248785393,94103
4258,180317052,37.72852806274646,-122.47564746078615,94132
4259,180317080,37.77762423892872,-122.39998111124002,94107
4260,180345069,37.783068136144465,-122.46282891597113,94118
4261,186103057,37.78351007154212,-122.40539549393928,94103
4262,180317068,37.730737624358206,-122.40495246132694,94134
4263,180317068,37.730737624358206,-122.40495246132694,94134
4264,180317068,37.730737624358206,-122.40495246132694,94134
4265,180317745,37.80633407111169,-122.40832773809723,94133
4266,180316957,37.76872842368705,-122.44945360074988,94117
4267,180317228,37.78673421849833,-122.40589536988726,94108
4268,180318135,37.71039087599643,-122.40039003877848,94134
4269,186096703,37.8032938546353,-122.41735782542534,94133
4270,186096753,37.8023582922302,-122.41717203578273,94133
4271,186098884,37.76927857757332,-122.42231062362814,94103
4272,186098975,37.758365066823515,-122.42348830726799,94110
4273,180341512,37.77327901142422,-122.40301483952102,94103
4274,180316753,37.733896967031285,-122.4350112316765,94131
4275,180316747,37.783310406701474,-122.3883798739193,94107
4276,180316797,37.780821970832854,-122.42209026788676,94102
4277,180317557,37.775684310049435,-122.49679493680264,94121
4278,180328366,37.76334139891494,-122.48087933130627,94122
4279,180316719,37.76175604307701,-122.41976623412599,94110
4280,186097751,37.7447254713657,-122.42052630907807,94110
4281,186096690,37.801426281193834,-122.41699283927241,94133
4282,180316656,37.78662662692111,-122.42332939522903,94109
4283,180316866,37.7865533498473,-122.43343589717958,94115
4284,186081754,37.73237595109135,-122.45003336271172,94127
4285,180326893,37.77855134647664,-122.47602449263415,94121
4286,180316662,37.786568540676114,-122.41398884181218,94102
4287,180316634,37.762572353742506,-122.4346687092099,94114
4288,180316612,37.75370484255639,-122.48987632713342,94122
4289,186097961,37.77930473670846,-122.50187002207295,94121
4290,180316571,37.72046586512931,-122.38777500251452,94124
4291,180316571,37.72046586512931,-122.38777500251452,94124
4292,180316571,37.72046586512931,-122.38777500251452,94124
4293,180336262,37.72240718161845,-122.40855788417467,94134
4294,180316543,37.7714793397231,-122.43537568370824,94117
4295,180317030,37.80615159356111,-122.41853707467551,94133
4296,180316480,37.75401286602956,-122.45885596524992,94131
4297,180316452,37.78223058700358,-122.41029351968982,94103
4298,180320180,37.78346872045864,-122.41257364320114,94102
4299,180316402,37.73960332518533,-122.41329133158375,94110
4300,180316424,37.717735788495894,-122.4269330155777,94112
4301,180316446,37.78034303653807,-122.42013210842977,94102
4302,180321263,37.76405723046007,-122.42338346334334,94110
4303,180316418,37.77010992981748,-122.42001017560884,94103
4304,186096957,37.78890983994209,-122.41865829482943,94109
4305,180317206,37.753902612186714,-122.41750858668671,94110
4306,180316333,37.769247063207025,-122.42695563170949,94114
4307,180316399,37.775589413005086,-122.41869832893867,94103
4308,180327590,37.78772373731886,-122.4468133452996,94115
4309,180327590,37.78772373731886,-122.4468133452996,94115
4310,180316628,37.77651025991727,-122.40966273139794,94103
4311,180316292,37.723222239012415,-122.39526548840404,94124
4312,180316305,37.77127369135759,-122.41318943001123,94103
4313,180316377,37.7228719056687,-122.39514915073292,94124
4314,180316377,37.7228719056687,-122.39514915073292,94124
4315,180317513,37.78481636510202,-122.40947349731987,94102
4316,186097745,37.74307312349628,-122.42285109517242,94110
4317,180316270,37.79962242308092,-122.4360718333868,94123
4318,180316844,37.77684514192746,-122.40461433268504,94103
4319,180320033,37.77269482368613,-122.42218826142579,94103
4320,186099070,37.75942275062966,-122.41905886810274,94110
4321,180316264,37.72116884763838,-122.44813422182462,94112
4322,180316264,37.72116884763838,-122.44813422182462,94112
4323,180316264,37.72116884763838,-122.44813422182462,94112
4324,180324405,37.784353342656765,-122.4329146034938,94115
4325,180324405,37.784353342656765,-122.4329146034938,94115
4326,180324405,37.784353342656765,-122.4329146034938,94115
4327,186099274,37.76023407536052,-122.41920824950698,94110
4328,180316236,37.76245918462147,-122.43577384639478,94114
4329,180317240,37.783842450584714,-122.43274382261698,94115
4330,180317626,37.720869240780196,-122.387247607197,94124
4331,180317626,37.720869240780196,-122.387247607197,94124
4332,180317626,37.720869240780196,-122.387247607197,94124
4333,180317858,37.77787277975861,-122.39142506985705,94107
4334,186096816,37.775115610398274,-122.44803934868912,94117
4335,186097767,37.747173172616776,-122.40922222564801,94110
4336,186099149,37.76340811450342,-122.41899268662522,94110
4337,186102457,37.77850451909179,-122.40561899802177,94107
4338,186102601,37.77119620323764,-122.41328752719359,94103
4339,186098646,37.78475365775609,-122.42119522181522,94109
4340,180316208,37.75736377959691,-122.41344955677596,94110
4341,180316214,37.78339830749756,-122.42429589127546,94109
4342,180318771,37.73609282241465,-122.4257529041582,94110
4343,180326677,37.77508540887282,-122.44459551229961,94117
4344,186102667,37.79076385893032,-122.39009424824665,94105
4345,180316139,37.774280097745425,-122.40474927353259,94103
4346,180316139,37.774280097745425,-122.40474927353259,94103
4347,180316151,37.76301346425282,-122.44159388292906,94114
4348,180316242,37.76408889445322,-122.42187648849193,94110
4349,180346487,37.77589844620397,-122.41848056480798,94102
4350,180316123,37.75654520637429,-122.41343796973081,94110
4351,180316123,37.75654520637429,-122.41343796973081,94110
4352,186096123,37.7840280452032,-122.41936629479697,94109
4353,180316082,37.79850834804346,-122.40979166229266,94133
4354,180316725,37.768197697724524,-122.42121339889022,94103
4355,180316775,37.77713096902328,-122.41574012798378,94103
4356,180316775,37.77713096902328,-122.41574012798378,94103
4357,180322716,37.80447069483041,-122.41557882881042,94133
4358,180322716,37.80447069483041,-122.41557882881042,94133
4359,180339006,37.755524488205964,-122.41820851737336,94110
4360,180339006,37.755524488205964,-122.41820851737336,94110
4361,186096264,37.72701608382332,-122.46802862452402,94127
4362,186098511,37.72701608382332,-122.46802862452402,94127
4363,186100934,37.7763827130285,-122.39410262452486,94107
4364,186101299,37.74682083168117,-122.44038163448121,94131
4365,180316167,37.79126353611317,-122.41906241543238,94109
4366,180316117,37.77099054245516,-122.41044306731358,94103
4367,180316117,37.77099054245516,-122.41044306731358,94103
4368,180316117,37.77099054245516,-122.41044306731358,94103
4369,180316076,37.79858110208412,-122.40105585658515,94111
4370,180316076,37.79858110208412,-122.40105585658515,94111
4371,180316101,37.758485018736884,-122.42240664656273,94110
4372,180316098,37.783671956437196,-122.41508872104644,94109
4373,180316098,37.783671956437196,-122.41508872104644,94109
4374,180316060,37.769247063207025,-122.42695563170949,94114
4375,180316060,37.769247063207025,-122.42695563170949,94114
4376,180316060,37.769247063207025,-122.42695563170949,94114
4377,180316054,37.71575488777894,-122.44155300098653,94112
4378,180316173,37.7807906550067,-122.39961755878232,94107
4379,180317096,37.77462064910648,-122.50038042791512,94121
4380,180325776,37.78947680757231,-122.4145768969998,94109
4381,186099064,37.75383820485006,-122.41859672745866,94110
4382,180316010,37.741988892742754,-122.5008822319669,94116
4383,180316048,37.785788376688764,-122.41297053759102,94102
4384,180317610,37.71299513272188,-122.40210009648503,94134
4385,186106625,37.73735709647026,-122.42311747512058,94110
4386,180316004,37.76472409217048,-122.40352846816376,94107
4387,180316004,37.76472409217048,-122.40352846816376,94107
4388,180316327,37.784702296556844,-122.4220421407785,94109
4389,180316355,37.77883482056823,-122.39598597086741,94107
4390,180317143,37.77394503695339,-122.41193824481175,94103
4391,186076357,37.76130087513674,-122.39640651819336,94107
4392,186096725,37.795312436401666,-122.39797787704725,94111
4393,186097397,37.78454553552158,-122.42284079465297,94109
4394,186097999,37.77899429109748,-122.46629036966445,94118
4395,180315971,37.78792690045113,-122.40324615860122,94105
4396,180315971,37.78792690045113,-122.40324615860122,94105
4397,180315971,37.78792690045113,-122.40324615860122,94105
4398,180316258,37.78469690790397,-122.41360932898489,94102
4399,186102918,37.771292378055975,-122.42433694913898,94102
4400,186105962,37.76023407536052,-122.41920824950698,94110
4401,180313254,37.71969202629292,-122.43869507536512,94112
4402,180316474,37.76714262091541,-122.40668049542991,94103
4403,186096082,37.786502808037305,-122.42998005348961,94115
4404,180315965,37.78418935014246,-122.4076335207421,94103
4405,180316838,37.759310050590486,-122.43542101006473,94114
4406,186102429,37.78589831230026,-122.39937440581203,94105
4407,180316026,37.78314989782107,-122.41836018197363,94109
4408,180315943,37.779216640980486,-122.4385278995603,94115
4409,180315943,37.779216640980486,-122.4385278995603,94115
4410,180315943,37.779216640980486,-122.4385278995603,94115
4411,186099246,37.75863240515618,-122.41905269434928,94110
4412,180315880,37.78379987236011,-122.40926844144442,94102
4413,186099058,37.748496507769545,-122.44427646885758,94131
4414,186096270,37.72750753434951,-122.46528068638915,94127
4415,186099036,37.76750273268012,-122.42895003272693,94114
4416,186096214,37.78494431699692,-122.43473324633305,94115
4417,186102441,37.788536818800054,-122.39603944101896,94105
4418,180315824,37.80262695115396,-122.4366965345758,94123
4419,180315993,37.71235880043853,-122.41274139742613,94134
4420,180316195,37.806617153097136,-122.40556507280961,94111
4421,180316311,37.77630464594127,-122.40729291990229,94103
4422,180319202,37.77031154471497,-122.45205590938282,94117
4423,186097080,37.780074574633424,-122.4202504826025,94102
4424,186097955,37.785000982097316,-122.45194221517217,94118
4425,186099020,37.75808997677862,-122.42805170764449,94114
4426,180315783,37.775420706711,-122.40340479147905,94103
4427,180315802,37.7884881521135,-122.42194948754688,94109
4428,180315830,37.76752430878302,-122.41073809731496,94103
4429,186096286,37.735274199884756,-122.48412620727582,94132
4430,186096101,37.78061114665583,-122.42373222050757,94102
4431,180316521,37.78103084617832,-122.42043951271735,94102
4432,180316640,37.755832063138286,-122.41219918289465,94110
4433,180315727,37.77973763389907,-122.40716304695442,94103
4434,180315727,37.77973763389907,-122.40716304695442,94103
4435,186100940,37.784828309361046,-122.40397126905746,94103
4436,180315761,37.77071889658076,-122.42237502685688,94103
4437,186096907,37.785583058847045,-122.41461968690632,94109
4438,186096242,37.78415049158868,-122.43456373730044,94115
4439,186096311,37.76952622706932,-122.45070991914437,94117
4440,186096446,37.78890624337852,-122.433843066298,94115
4441,180315692,37.781953653725715,-122.41004163181597,94103
4442,180315686,37.75687299861578,-122.4302338429481,94114
4443,180315686,37.75687299861578,-122.4302338429481,94114
4444,186102413,37.78691697178854,-122.39486596753407,94105
4445,186102827,37.78691697178854,-122.39486596753407,94105
4446,180316430,37.727005319630045,-122.4034086691905,94134
4447,180315567,37.73908825389595,-122.48078628712555,94116
4448,180315567,37.73908825389595,-122.48078628712555,94116
4449,180315818,37.78225885724215,-122.47951498233707,94121
4450,180315909,37.80764035119069,-122.4199194933415,94133
4451,180316565,37.72360144835613,-122.43880804195048,94112
4452,180316941,37.800700473304786,-122.43760551422896,94123
4453,180316941,37.800700473304786,-122.43760551422896,94123
4454,180315620,37.71162886198979,-122.40836276634082,94134
4455,186102532,37.77702592717966,-122.4126202580058,94103
4456,180315523,37.76615674548393,-122.46544790564162,94122
4457,180315642,37.76941138494198,-122.41093275078153,94103
4458,180315642,37.76941138494198,-122.41093275078153,94103
4459,180315614,37.78009053059243,-122.39430447519385,94107
4460,180315517,37.781498721321796,-122.40493441333854,94103
4461,180318113,37.753136933516586,-122.5027410559031,94122
4462,180319070,37.75982791722287,-122.42592048743613,94110
4463,180323695,37.7612391536405,-122.5082008868166,94122
4464,186096098,37.78103084617832,-122.42043951271735,94102
4465,186096208,37.75800216645888,-122.38731627943338,94107
4466,180315501,37.77620120112792,-122.42876060987851,94102
4467,180315501,37.77620120112792,-122.42876060987851,94102
4468,180315608,37.78356347963316,-122.41506687647006,94109
4469,180315608,37.78356347963316,-122.41506687647006,94109
4470,186100893,37.78060707984775,-122.39053140414505,94107
4471,180315959,37.74368594770357,-122.42780302579256,94131
4472,180315959,37.74368594770357,-122.42780302579256,94131
4473,180315959,37.74368594770357,-122.42780302579256,94131
4474,180315959,37.74368594770357,-122.42780302579256,94131
4475,180316703,37.71033124541912,-122.41139706049194,94134
4476,180315498,37.79011724905166,-122.4205239362925,94109
4477,180315498,37.79011724905166,-122.4205239362925,94109
4478,180315357,37.782801173796805,-122.46763023039234,94118
4479,180315589,37.78509432101032,-122.40784537411074,94102
4480,180315363,37.763371933132994,-122.48140959094745,94122
4481,180315432,37.75945081469818,-122.46391453597636,94122
4482,180315573,37.80082275295844,-122.41762672598125,94133
4483,180315670,37.73844087600318,-122.48296381640085,94116
4484,180315987,37.77732839731458,-122.40720303193814,94103
4485,180316781,37.788435356124936,-122.4379780082345,94115
4486,180316872,37.76840430830745,-122.41780335579645,94103
4487,180316907,37.73168065484798,-122.44090657176481,94131
4488,180319412,37.77683789284521,-122.42377164008973,94102
4489,180324916,37.758151459573895,-122.41345285038547,94110
4490,180327863,37.785494142418614,-122.40827072403444,94102
4491,180336961,37.78273151327329,-122.47032231877729,94118
4492,186095846,37.75853561725694,-122.46378361577705,94122
4493,186102695,37.77779521446175,-122.39152307680705,94107
4494,180315341,37.78604922300279,-122.41894011095708,94109
4495,180315313,37.71917919745816,-122.39154917029904,94124
4496,180315313,37.71917919745816,-122.39154917029904,94124
4497,180315410,37.753159016108334,-122.41626908915333,94110
4498,180315410,37.753159016108334,-122.41626908915333,94110
4499,180315404,37.778469219946714,-122.51364206426544,94121
4500,180315272,37.759419804663,-122.4260365665262,94114
4501,186099177,37.747443266165064,-122.43038931373593,94131
4502,180316383,37.74459029641888,-122.39950033565954,94124
4503,180316731,37.78369095337748,-122.40316136589045,94103
4504,186096054,37.77989123361396,-122.4218931344669,94102
4505,180315238,37.78541211256682,-122.43057928012803,94115
4506,180315238,37.78541211256682,-122.43057928012803,94115
4507,180315238,37.78541211256682,-122.43057928012803,94115
4508,180315222,37.78167871037772,-122.40671451277443,94103
4509,180315222,37.78167871037772,-122.40671451277443,94103
4510,180315852,37.77210696616694,-122.43043652347433,94117
4511,180315169,37.779944405204645,-122.41431785788087,94102
4512,180315545,37.789371885317685,-122.43400351556929,94115
4513,180316985,37.78477407575512,-122.44403371243169,94115
4514,180316985,37.78477407575512,-122.44403371243169,94115
4515,180330907,37.782643528093914,-122.44359704751092,94115
4516,186096929,37.79666529830141,-122.39532966298277,94105
4517,180315131,37.76030123403974,-122.41812008648994,94110
4518,180315131,37.76030123403974,-122.41812008648994,94110
4519,180326473,37.7166569724342,-122.47417098982568,94132
4520,180315153,37.78325837709494,-122.41838200860717,94109
4521,180315307,37.770208195917206,-122.44534678659976,94117
4522,180315307,37.770208195917206,-122.44534678659976,94117
4523,180315307,37.770208195917206,-122.44534678659976,94117
4524,180315250,37.78191788534761,-122.44271995730355,94115
4525,180315391,37.77257337307233,-122.42634009728808,94102
4526,180315391,37.77257337307233,-122.42634009728808,94102
4527,186099252,37.752092144477686,-122.43416489111979,94114
4528,180315084,37.78000644202978,-122.41193561574542,94103
4529,180319597,37.74288055781045,-122.50032799835256,94116
4530,180319741,37.75245204995356,-122.39508183083669,94107
4531,180320594,37.78991361687887,-122.43297877872529,94115
4532,180315200,37.78061114665583,-122.42373222050757,94102
4533,180315200,37.78061114665583,-122.42373222050757,94102
4534,180315200,37.78061114665583,-122.42373222050757,94102
4535,180315028,37.76601361245267,-122.45779084927526,94122
4536,180315090,37.78715918395199,-122.38833128335644,94105
4537,180315090,37.78715918395199,-122.38833128335644,94105
4538,180315090,37.78715918395199,-122.38833128335644,94105
4539,180316537,37.775019327010554,-122.4156889441895,94103
4540,180320049,37.745544072526194,-122.4823852979774,94116
4541,180320061,37.72248883310588,-122.44978208993827,94112
4542,186099741,37.78688002787134,-122.40273950834982,94105
4543,180316979,37.73796661587689,-122.40691076779274,94124
4544,180314989,37.781253273636935,-122.39123835272026,94107
4545,180314989,37.781253273636935,-122.39123835272026,94107
4546,180315012,37.78380692045594,-122.41925042196989,94109
4547,180315012,37.78380692045594,-122.41925042196989,94109
4548,180315012,37.78380692045594,-122.41925042196989,94109
4549,180314923,37.80126838394398,-122.41780061524568,94109
4550,180315705,37.784841468624684,-122.48407567930195,94121
4551,180316935,37.73403197209994,-122.38947153568232,94124
4552,186096797,37.78703720436851,-122.41827417165969,94109
4553,186100956,37.784478853874475,-122.40427017948574,94103
4554,180314917,37.729980967299596,-122.38885620429184,94124
4555,180314917,37.729980967299596,-122.38885620429184,94124
4556,180314917,37.729980967299596,-122.38885620429184,94124
4557,180314917,37.729980967299596,-122.38885620429184,94124
4558,180314917,37.729980967299596,-122.38885620429184,94124
4559,180314917,37.729980967299596,-122.38885620429184,94124
4560,180314860,37.799989307750394,-122.3985869341032,94111
4561,186095802,37.72693463503532,-122.47797668216899,94132
4562,180314901,37.775420706711,-122.40340479147905,94103
4563,180314939,37.803132674133565,-122.41861162662825,94109
4564,180314939,37.803132674133565,-122.41861162662825,94109
4565,180314945,37.76560889915824,-122.40951946514144,94110
4566,180314995,37.75230631701808,-122.41736013947738,94110
4567,180315539,37.75697893293497,-122.42075471353238,94110
4568,180315937,37.80821200645997,-122.41580571058982,94133
4569,180316496,37.77172349737544,-122.41690280737858,94103
4570,180319428,37.77266418183752,-122.41833831769718,94103
4571,186099296,37.76303129470784,-122.42622844691647,94110
4572,186095824,37.770425725524255,-122.44364992512442,94117
4573,180314763,37.78447665902199,-122.41541417863054,94109
4574,180314763,37.78447665902199,-122.41541417863054,94109
4575,180314832,37.78801163189619,-122.42186100616809,94109
4576,186100100,37.770425725524255,-122.44364992512442,94117
4577,180314785,37.752417345444265,-122.40519924383241,94110
4578,180314741,37.75230631701808,-122.41736013947738,94110
4579,180314741,37.75230631701808,-122.41736013947738,94110
4580,180314826,37.76931356449502,-122.44855075067335,94117
4581,186103154,37.772540539159316,-122.46620466789287,94118
4582,186098925,37.768197697724524,-122.42121339889022,94103
4583,186098969,37.768197697724524,-122.42121339889022,94103
4584,180314757,37.74968370593159,-122.39728968381614,94107
4585,180314757,37.74968370593159,-122.39728968381614,94107
4586,186095818,37.73431075462907,-122.49919486270943,94132
4587,186096305,37.77065868523013,-122.42678267759727,94102
4588,186100213,37.79510065280524,-122.40484784786695,94111
4589,180315197,37.78331075399689,-122.41753069697998,94109
4590,180315125,37.750639135378094,-122.43070130177809,94114
4591,180315078,37.757100579642824,-122.41781255878655,94110
4592,186097234,37.74021894788368,-122.42328567740633,94110
4593,180314519,37.76815301111592,-122.45433010539584,94117
4594,180314597,37.75973480902721,-122.44705501325508,94114
4595,180314597,37.75973480902721,-122.44705501325508,94114
4596,180318890,37.76862522418138,-122.42447375795582,94103
4597,180319224,37.7733417484857,-122.41576678542515,94103
4598,180319371,37.78398055926338,-122.41177829599216,94102
4599,180320845,37.75268491961399,-122.41096266475476,94110
4600,180323043,37.78562979423735,-122.41379841586897,94102
4601,186097256,37.730820721176876,-122.4288428266501,94112
4602,186097739,37.74041369311449,-122.41937225776266,94110
4603,186096894,37.79902489710591,-122.39819067320506,94111
4604,180314600,37.79484180774066,-122.43083837840278,94115
4605,180314531,37.79786417443943,-122.40666973995057,94133
4606,180314478,37.77951316688882,-122.41265189435406,94103
4607,180315006,37.77172731417711,-122.44139370111428,94117
4608,180315006,37.77172731417711,-122.44139370111428,94117
4609,186095943,37.775420706711,-122.40340479147905,94103
4610,186096349,37.775420706711,-122.40340479147905,94103
4611,186096026,37.78495312416125,-122.4279911519107,94109
4612,180314440,37.74298302665414,-122.38845683412137,94124
4613,186098919,37.76363377029855,-122.4162303925434,94103
4614,180314713,37.78596800767754,-122.40787778773269,94102
4615,186098812,37.76708240298414,-122.40768589730185,94103
4616,180314359,37.782983508074636,-122.40669857701363,94103
4617,186096060,37.78216891382917,-122.41899637199911,94102
4618,186099939,37.75706961841681,-122.47553097882226,94122
4619,180314309,37.73285093530306,-122.39151746048192,94124
4620,180314569,37.75925861663079,-122.3875084873053,94107
4621,180314406,37.78673421849833,-122.40589536988726,94108
4622,180314406,37.78673421849833,-122.40589536988726,94108
4623,180314252,37.77212855263052,-122.49383141433574,94121
4624,180314622,37.80220232037087,-122.41797014111825,94109
4625,180314622,37.80220232037087,-122.41797014111825,94109
4626,180315868,37.73111585731671,-122.47722925078124,94132
4627,180322001,37.769171489914946,-122.40388723659159,94103
4628,180314268,37.76505012146682,-122.41967178029562,94110
4629,186106249,37.79860550487467,-122.41946840061381,94109
4630,180315460,37.762851481452984,-122.39172714592983,94107
4631,186098828,37.76499686229371,-122.4205804401108,94110
4632,180314183,37.7275908487973,-122.4565365960593,94112
4633,180314183,37.7275908487973,-122.4565365960593,94112
4634,180314224,37.77650191245737,-122.41495304304472,94103
4635,180314224,37.77650191245737,-122.41495304304472,94103
4636,180314224,37.77650191245737,-122.41495304304472,94103
4637,180314199,37.78469690790397,-122.41360932898489,94102
4638,180340677,37.80597865288967,-122.41115685438939,94133
4639,186098997,37.76329969459384,-122.42173376776307,94110
4640,186098981,37.76259082115583,-122.42055226355464,94110
4641,180314086,37.73129036240181,-122.40917138118286,94134
4642,180314070,37.77650803702329,-122.41445776463388,94103
4643,180314729,37.72867181508612,-122.4408405025222,94112
4644,180319622,37.76505012146682,-122.41967178029562,94110
4645,186102388,37.77203325864065,-122.41923053419802,94103
4646,180314149,37.79981545710939,-122.44368609813982,94123
4647,180314064,37.769247063207025,-122.42695563170949,94114
4648,186098947,37.76831480085024,-122.427682264817,94103
4649,180317870,37.71658639931931,-122.39032061672911,94124
4650,180313953,37.784394449206786,-122.41691614218824,94109
4651,180313953,37.784394449206786,-122.41691614218824,94109
4652,180315711,37.72656981572033,-122.38771432143405,94124
4653,180313981,37.71134253395993,-122.45754939403314,94112
4654,180314036,37.77651025991727,-122.40966273139794,94103
4655,180313878,37.73740517834422,-122.42404225419163,94110
4656,180313919,37.76101609120562,-122.41935017322852,94110
4657,180313919,37.76101609120562,-122.41935017322852,94110
4658,180313919,37.76101609120562,-122.41935017322852,94110
